adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001279363-19-000017	1279363	WELLCARE HEALTH PLANS, INC.	6324	US	FL	TAMPA	33634	8735 HENDERSON ROAD	RENAISSANCE ONE	8132906200	US	FL	TAMPA	33634	8735 HENDERSON ROAD	RENAISSANCE ONE	US	DE	470937650	WELLCARE GROUP INC	20040210	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 15:15:00.0	0	1	wcg-201903311910q_htm.xml	1	
0001279569-19-001002	1133519	MEDICURE INC	2834	CA	MB	WINNIPEG	R3T 6C6	SUITE 2	1250 WAVERLEY STREET	204-487-7412	CA	MB	WINNIPEG	R3T 6C6	SUITE 2	1250 WAVERLEY STREET			000000000			4-NON	0	1231	20-F	20181231	2018	FY	20190430	2019-04-29 17:47:00.0	0	1	mph-20181231.xml	1	
0001289848-19-000020	1289848	HURON CONSULTING GROUP INC.	8742	US	IL	CHICAGO	60607	550 WEST VAN BUREN STREET		(312) 583-8700	US	IL	CHICAGO	60607	550 WEST VAN BUREN STREET		US	DE	010666114			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:23:00.0	0	1	hurn-20190331.xml	1	
0001292814-19-001549	1038572	BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD	5411	BR		SAO PAULO		AV BRIGADEIRO LUIZ ANTONIO	3126 1 ANDAR SP BRAZIL 01402-901	0118860814			SAU PAULO		AVENIDA BRIGADEIRO LUIS ANTONIO	3126 1 ANDAR SP BRAZIL 01402-901			000000000	BRAZILIAN DISTRIBUTION CO	19970501	1-LAF	1	1231	20-F	20181231	2018	FY	20190430	2019-04-29 17:46:00.0	0	1	cbd-20181231.xml	1	
0001292814-19-001565	1122491	BRF S.A.	2011	BR		SAO PAULO SP BRAZIL	00000	1400 RUA HUNGRIA 5TH FLOOR	JARDIM EUROPA 01455 000	551123225061	BR		BRAZIL	00000	8501 AV. DAS NACOES UNIDAS 1ST FLOOR	PINHEIROS 05425 070 SAO PAULO SP	BR		000000000	BRF-BRASIL FOODS S.A.	20090708	1-LAF	1	1231	20-F	20181231	2018	FY	20190430	2019-04-29 21:12:00.0	0	1	brf-20181231.xml	1	
0001292814-19-001594	1160330	BANK BRADESCO	6022	BR		SP BRAZIL	00000	CIDADE DE DEUS S/N VILA YARA	06029-900 OSASCO										000000000			1-LAF	1	1231	20-F	20181231	2018	FY	20190430	2019-04-30 07:31:00.0	0	1	bbd-20181231.xml	1	
0001292814-19-001619	1395213	EDENOR	4911	AR		CITY OF BUENOS AIRES	C1428ARG	AV. DEL LIBERTADOR 6363		54-11-4346-5000	AR		CITY OF BUENOS AIRES	C1428ARG	AV. DEL LIBERTADOR 6363		AR		000000000			2-ACC	0	1231	20-F	20181231	2018	FY	20190430	2019-04-30 15:18:00.0	0	1	edn-20181231.xml	1	
0001292814-19-001626	1562767	NETSHOES (CAYMAN) LTD.	5961	BR		SAO PAULO	01504-001	RUA VERGUEIRO 961 LIBERDADE		55-11-3028-3528	BR		SAO PAULO	01504-001	RUA VERGUEIRO 961 LIBERDADE		KY		981007784			4-NON	0	1231	20-F	20181231	2018	FY	20190430	2019-04-30 16:48:00.0	0	1	nets-20181231.xml	1	
0001292814-19-001636	1469395	PAMPA ENERGY INC.	4911	AR		CITY OF BUENOS AIRES	C1084ABA	MAIPU 1		54-11-4809-9500	AR		CITY OF BUENOS AIRES	C1084ABA	MAIPU 1		AR		000000000			1-LAF	1	1231	20-F	20181231	2018	FY	20190430	2019-04-30 17:23:00.0	0	1	pam-20181231.xml	1	
0001297989-19-000004	1297989	EXLSERVICE HOLDINGS, INC.	7389	US		NEW YORK	10017	280 PARK AVENUE	38TH FLOOR	(212) 277-7100	US		NEW YORK	10017	280 PARK AVENUE	38TH FLOOR	US	DE	820572194			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:33:00.0	0	1	exls-033119x10q_htm.xml	1	
0001303942-19-000043	1303942	BANKFINANCIAL CORP	6035	US	IL	BURR RIDGE	60527	15W060 NORTH FRONTAGE ROAD		(800) 894-6900	US	IL	BURR RIDGE	60527	15W060 NORTH FRONTAGE ROAD				000000000			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 17:17:00.0	0	1	bfin-20190331.xml	1	
0001336920-19-000015	1336920	LEIDOS HOLDINGS, INC.	7373	US	VA	RESTON	20190	11951 FREEDOM DRIVE		571-526-6000	US	VA	RESTON	20190	11951 FREEDOM DRIVE				203562868	SAIC, INC.	20050823	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 14:15:00.0	0	1	ldos-20190329.xml	1	
0001367064-19-000007	1367064	ARCHROCK PARTNERS, L.P.	4922	US	TX	HOUSTON	77024	9807 KATY FREEWAY	STE 100	281-836-8000	US	TX	HOUSTON	77024	9807 KATY FREEWAY	STE 100	US	DE	223935108	EXTERRAN PARTNERS, L.P.	20070821	4-NON	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:25:00.0	0	1	a2019q110qaplp_htm.xml	1	
0001370702-19-000014	1370702	QUANTENNA COMMUNICATIONS INC	3674	US	CA	SAN JOSE	95131	1704 AUTOMATION PARKWAY		669-209-5500	US	CA	SAN JOSE	95131	1704 AUTOMATION PARKWAY		US	DE	331127317	MYSOURCE COMMUNICATIONS INC	20060727	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-29 18:04:00.0	0	1	qtna-20190331.xml	1	
0001384101-19-000046	1384101	VERACYTE, INC.	8071	US	CA	SOUTH SAN FRANCISCO	94080	6000 SHORELINE COURT, SUITE 300		(650) 243-6300	US	CA	SOUTH SAN FRANCISCO	94080	6000 SHORELINE COURT, SUITE 300		US	DE	205455398	CALDEROME INC	20061219	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:28:00.0	0	1	vcyt-20190331.xml	1	
0001389050-19-000043	1389050	ARCHROCK, INC.	4922	US	TX	HOUSTON	77024	9807 KATY FREEWAY	STE 100	281-836-8000	US	TX	HOUSTON	77024	9807 KATY FREEWAY	STE 100			743204509	EXTERRAN HOLDINGS INC.	20070619	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:18:00.0	0	1	a2019q110qaroc_htm.xml	1	
0001393905-19-000131	1411009	MEEMEE MEDIA INC.	2340	US	CA	LOS ANGELES	90027	6630 WEST SUNSET BOULEVARD		310-460-9215	US	CA	LOS ANGELES	90027	6630 WEST SUNSET BOULEVARD		US	NV	203356659	ENDEV HOLDINGS INC.	20120502	5-SML	0	0731	10-Q	20170430	2017	Q3	20190430	2019-04-30 14:06:00.0	0	1	meme-20170430.xml	1	
0001393905-19-000135	1448597	BULLFROG GOLD CORP.	1000	US	CO	GRAND JUNCTION	81505	897 QUAIL RUN DRIVE		970-241-0347	US	CO	GRAND JUNCTION	81505	897 QUAIL RUN DRIVE		US	DE	412252162	KOPR RESOURCES CORP.	20081023	5-SML	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 15:25:00.0	0	1	bfgc-20190331.xml	1	
0001406587-19-000008	1406587	FORESTAR GROUP INC.	6500	US	TX	ARLINGTON	76006	2221 E. LAMAR BLVD.	SUITE 790	817-769-1860	US	TX	ARLINGTON	76006	2221 E. LAMAR BLVD.	SUITE 790	US	DE	261336998	FORESTAR REAL ESTATE GROUP INC.	20071101	2-ACC	0	0930	10-Q	20190331	2019	Q2	20190430	2019-04-30 15:08:00.0	0	1	for-20190331.xml	1	
0001437749-19-008224	1703956	CONCRETE PUMPING HOLDINGS, INC.	1700	US	CO	DENVER	80229	6461 DOWNING STREET		303-289-7497	US	CO	DENVER	80229	6461 DOWNING STREET		US	DE	831779605	INDUSTREA ACQUISITION CORP.	20170414	2-ACC	0	1031	S-1/A	20190131			20190430	2019-04-30 08:34:00.0	1	1	bbcp-20190131.xml	1	
0001437749-19-008258	835324	STOCK YARDS BANCORP, INC.	6022	US	KY	LOUISVILLE	40206	1040 E MAIN ST		5025822571	US	KY	LOUISVILLE	40206	1040 EAST MAIN STREET		US	KY	611137529	S Y BANCORP INC	19920703	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 11:52:00.0	0	1	sybt-20190331.xml	1	
0001437749-19-008260	1443669	PROTO LABS INC	3440	US	MN	MAPLE PLAIN	55359	5540 Pioneer Creek		763-479-7474	US	MN	Maple Plain	55359	5540 Pioneer Creek				000000000			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 11:59:00.0	0	1	prlb-20190331.xml	1	
0001437749-19-008314	773141	MDC HOLDINGS INC	1531	US	CO	DENVER	80237	4350 S MONACO STREET	SUITE 500	3037731100	US	CO	DENVER	80237	4350 S MONACO STREET	SUITE 500	US	DE	840622967			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:07:00.0	0	1	mdc-20190331.xml	1	
0001442145-19-000022	1442145	VERISK ANALYTICS, INC.	7374	US	NJ	JERSEY CITY	07310-1686	545 WASHINGTON BOULEVARD		201-469-2000	US	NJ	JERSEY CITY	07310-1686	545 WASHINGTON BOULEVARD		US	DE	262994223			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:22:00.0	0	1	vrsk-20190331.xml	1	
0001451505-19-000050	1451505	TRANSOCEAN LTD.	1381	CH		STEINHAUSEN	6312	TURMSTRASSE 30		41 41 749 0500	CH		STEINHAUSEN	6312	TURMSTRASSE 30		CH		980599916			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:28:00.0	0	1	rig-20190331.xml	1	
0001457612-19-000062	1457612	GENOCEA BIOSCIENCES, INC.	2836	US	MA	CAMBRIDGE	02140	100 ACORN PARK DRIVE		617-876-8191	US	MA	CAMBRIDGE	02140	100 ACORN PARK DRIVE		US	DE	510596811	GENOCEA BIOSCIENCES INC	20090304	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:30:00.0	0	1	gnca-20190331.xml	1	
0001463101-19-000089	1463101	ENPHASE ENERGY, INC.	3674	US	CA	FREMONT	94538	47281 BAYSIDE PARKWAY		(707) 763-4784	US	CA	FREMONT	94538	47281 BAYSIDE PARKWAY		US	DE	204645388			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:18:00.0	0	1	a2019q110-qdoc_htm.xml	1	
0001467858-19-000084	1467858	GENERAL MOTORS CO	3711	US	MI	DETROIT	48265-3000	300 RENAISSANCE CENTER		313.667.1500	US	MI	DETROIT	48265-3000	300 RENAISSANCE CENTER				270756180			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 15:11:00.0	0	1	gm-20190331.xml	1	
0001477932-19-002179	1639234	CHINA VTV LTD	5651	HK		WAN CHAI	00000	NEW TIMES CENTRE, 393 JAFFE ROAD	SUITE 17A	85267353339	HK		WAN CHAI	00000	NEW TIMES CENTRE, 393 JAFFE ROAD	SUITE 17A	US	NV	473176820	T-BAMM	20150409	4-NON	0	0228	10-K	20190228	2018	FY	20190430	2019-04-30 12:19:00.0	0	1	cvtv-20190228.xml	1	
0001479094-19-000010	1479094	STAG INDUSTRIAL, INC.	6798	US	MA	BOSTON	02110	ONE FEDERAL STREET	23RD FLOOR	(617)574-4777	US	MA	BOSTON	02110	ONE FEDERAL STREET	23RD FLOOR			273099608	STAG INDUSTRIAL REIT, INC.	20091218	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:16:00.0	0	1	stag-20190331.xml	1	
0001483798-19-000033	1410187	PACIFIC BLUE ENERGY CORP.	4700	US	NY	SKANEATELES	13152	937 OLD SENECA TURNPIKE ROAD		315.558.3702	US	NY	SKANEATELES	13152	937 OLD SENECA TURNPIKE ROAD				208766002	DESCANSO AGENCY, INC.	20070820	4-NON	0	1231	10-Q	20130930	2013	Q3	20190430	2019-04-30 11:55:00.0	0	1	pbec-20130930.xml	1	
0001483798-19-000034	1410187	PACIFIC BLUE ENERGY CORP.	4700	US	NY	SKANEATELES	13152	937 OLD SENECA TURNPIKE ROAD		315.558.3702	US	NY	SKANEATELES	13152	937 OLD SENECA TURNPIKE ROAD				208766002	DESCANSO AGENCY, INC.	20070820	4-NON	0	1231	10-K	20131231	2013	FY	20190430	2019-04-30 11:58:00.0	0	1	pbec-20131231.xml	1	
0001483798-19-000036	1410187	PACIFIC BLUE ENERGY CORP.	4700	US	NY	SKANEATELES	13152	937 OLD SENECA TURNPIKE ROAD		315.558.3702	US	NY	SKANEATELES	13152	937 OLD SENECA TURNPIKE ROAD				208766002	DESCANSO AGENCY, INC.	20070820	4-NON	0	1231	10-Q	20140331	2014	Q1	20190430	2019-04-30 12:14:00.0	0	1	pbec-20140331.xml	1	
0001483798-19-000038	1410187	PACIFIC BLUE ENERGY CORP.	4700	US	NY	SKANEATELES	13152	937 OLD SENECA TURNPIKE ROAD		315.558.3702	US	NY	SKANEATELES	13152	937 OLD SENECA TURNPIKE ROAD				208766002	DESCANSO AGENCY, INC.	20070820	4-NON	0	1231	10-Q	20140630	2014	Q2	20190430	2019-04-30 12:30:00.0	0	1	pbec-20140630.xml	1	
0001483798-19-000040	1410187	PACIFIC BLUE ENERGY CORP.	4700	US	NY	SKANEATELES	13152	937 OLD SENECA TURNPIKE ROAD		315.558.3702	US	NY	SKANEATELES	13152	937 OLD SENECA TURNPIKE ROAD				208766002	DESCANSO AGENCY, INC.	20070820	4-NON	0	1231	10-Q	20140930	2014	Q3	20190430	2019-04-30 12:37:00.0	0	1	pbec-20140930.xml	1	
0001483798-19-000042	1410187	PACIFIC BLUE ENERGY CORP.	4700	US	NY	SKANEATELES	13152	937 OLD SENECA TURNPIKE ROAD		315.558.3702	US	NY	SKANEATELES	13152	937 OLD SENECA TURNPIKE ROAD				208766002	DESCANSO AGENCY, INC.	20070820	4-NON	0	1231	10-K	20141231	2014	FY	20190430	2019-04-30 13:05:00.0	0	1	pbec-20141231.xml	1	
0001483798-19-000044	1410187	PACIFIC BLUE ENERGY CORP.	4700	US	NY	SKANEATELES	13152	937 OLD SENECA TURNPIKE ROAD		315.558.3702	US	NY	SKANEATELES	13152	937 OLD SENECA TURNPIKE ROAD				208766002	DESCANSO AGENCY, INC.	20070820	4-NON	0	1231	10-Q	20150331	2015	Q1	20190430	2019-04-30 13:09:00.0	0	1	pbec-20150331.xml	1	
0001487371-19-000095	1487371	GENMARK DIAGNOSTICS, INC.	3841	US	CA	CARLSBAD	92008	5964 LA PLACE COURT		(760) 448-4300	US	CA	CARLSBAD	92008	5964 LA PLACE COURT		US	DE	272053069			2-ACC	0	0331	10-Q	20190331	2019	Q1	20190430	2019-04-30 17:12:00.0	0	1	gnmk-20190331.xml	1	
0001490281-19-000044	1490281	GROUPON, INC.	7311	US	IL	CHICAGO	60654	600 WEST CHICAGO AVENUE, SUITE 400		(312) 334-1579	US	IL	CHICAGO	60654	600 WEST CHICAGO AVENUE, SUITE 400		US	DE	270903295			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 17:17:00.0	0	1	grpn-20190331.xml	1	
0001493152-19-006112	1351573	PURE HARVEST CANNABIS GROUP, INC.	2080	US	CO	DENVER	80203	1624 N. WASHINGTON ST.		(800) 560-5148	US	CO	DENVER	80203	1624 N. WASHINGTON ST.		US	CO	710952431	POCKET SHOT CO	20160311	4-NON	0	1231	10-K	20181231	2018	FY	20190430	2019-04-29 18:37:00.0	0	1	pckk-20181231.xml	1	
0001520138-19-000127	1580149	BIOVIE INC.	2834	US	CA	LOS ANGELES	90025	11601 WILSHIRE BLVD.	SUITE 1100	312-283-5793	US	CA	LOS ANGELES	90025	11601 WILSHIRE BLVD.	SUITE 1100	US	NV	462510769	NANOANTIBIOTICS, INC.	20130625	4-NON	0	0630	S-1	20181231			20190430	2019-04-30 16:57:00.0	1	1	bivi-20181231.xml	1	
0001521036-19-000007	1521036	LANTHEUS HOLDINGS, INC.	2835	US	MA	NORTH BILLERICA	01862	331 TREBLE COVE ROAD		978 671-8001	US	MA	NORTH BILLERICA	01862	331 TREBLE COVE ROAD		US	DE	352318913	LANTHEUS MI HOLDINGS, INC.	20110517	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 08:49:00.0	0	1	lnth-20190331.xml	1	
0001534701-19-000072	1534701	PHILLIPS 66	2911	US	TX	HOUSTON	77042	2331 CITYWEST BLVD.		281-293-6600	US	TX	HOUSTON	77042	2331 CITYWEST BLVD.		US	DE	453779385			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 15:48:00.0	0	1	psx-20190331.xml	1	
0001540947-19-000022	1540947	EQM MIDSTREAM PARTNERS, LP	4922	US	PA	PITTSBURGH	15222	625 LIBERTY AVENUE, SUITE 2000		412-395-2688	US	PA	PITTSBURGH	15222	625 LIBERTY AVENUE, SUITE 2000		US	DE	371661577	EQT MIDSTREAM PARTNERS, LP	20120131	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:40:00.0	0	1	etrn-20190331.xml	1	
0001551182-19-000124	1551182	EATON CORP PLC	3590	IE		DUBLIN	DUBLIN 4	30 PEMBROKE ROAD	EATON HOUSE	353 1637 2900	IE		DUBLIN	DUBLIN 4	30 PEMBROKE ROAD	EATON HOUSE			981059235	EATON CORP LTD	20120530	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 13:04:00.0	0	1	etn-20190331.xml	1	
0001553350-19-000453	793628	CHINA NATURAL RESOURCES INC	1040	HK		SHEUNG WAN HONG KONG	-	RM 2205 22F WEST TOWER SHUN TAK CENTRE	168-200 CONNAUGHT ROAD C	01185228107205	HK		SHEUNG WAN HONG KONG	-	RM 2205 22F WEST TOWER SHUN TAK CENTRE	168-200 CONNAUGHT ROAD C			000000000	CHINA RESOURCES DEVELOPMENT INC	19950104	4-NON	0	1231	20-F	20181231	2018	FY	20190430	2019-04-30 10:13:00.0	0	1	chnr-20181231.xml	1	
0001558370-19-003495	1396033	LUMBER LIQUIDATORS HOLDINGS, INC.	5211	US	VA	TOANO	23168	3000 JOHN DEERE ROAD		757-259-4280	US	VA	TOANO	23168	3000 JOHN DEERE ROAD				271310817	LUMBER LIQUIDATORS, INC.	20070410	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-29 18:18:00.0	0	1	ll-20190331.xml	1	
0001558370-19-003523	1698287	BANCO SANTANDER MEXICO S.A., INSTITUCION DE BANCA MULTIPLE, GRUPO FINANCIERO SANTANDER MEXICO	6029	MX		MEXICO	00000	PROLONGACION PASEO DE LA REFORMA NO. 500	PISO 2, MODULO 206	(55) 52578000	MX		MEXICO	00000	PROLONGACION PASEO DE LA REFORMA NO. 500	PISO 2, MODULO 206	MX		000000000	BANCO SANTANDER (MEXICO) S.A., INSTITUCION DE BANCA MULTIPLE, GRUPO FINANCIERO SANTANDER MEXICO	20170215	1-LAF	1	1231	20-F	20181231	2018	FY	20190430	2019-04-30 07:20:00.0	0	1	bsmx-20181231.xml	1	
0001558370-19-003539	1267482	SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORP	3674	CN		SHANGHAI	00000	18 ZHANG JIANG ROAD	PUDONG AREA	86 21 38610000	CN		SHANGHAI	201203	NO. 18, ZHANGJIANG ROAD	PUDONG NEW AREA			000000000			1-LAF	1	1231	20-F	20181231	2018	FY	20190430	2019-04-30 08:49:00.0	0	1	smi-20181231.xml	1	
0001558370-19-003586	1378239	CENTRAL NORTH AIRPORT GROUP	4581	MX		APODACA, NUEVO LE?N	66600	AEROPUERTO INTERNACIONAL DE MONTERREY	CARRETERA MIGUEL ALEM?N, KM. 24 S/N	(52) (81) 8625 4300	MX		APODACA, NUEVO LE?N	66600	AEROPUERTO INTERNACIONAL DE MONTERREY	CARRETERA MIGUEL ALEM?N, KM. 24 S/N	MX		000000000			2-ACC	1	1231	20-F	20181231	2018	FY	20190430	2019-04-30 14:28:00.0	0	1	omab-20181231.xml	1	
0001558370-19-003595	1307954	HUNTSMAN CORP	2800	US	TX	THE WOODLANDS	77380	10003 WOODLOCH FOREST DRIVE		(281) 719-6000	US	TX	THE WOODLANDS	77380	10003 WOODLOCH FOREST DRIVE		US	DE	421648585	HUNTSMAN ICI CHEMICALS LLC	19990629	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 15:29:00.0	0	1	hun-20190331.xml	2	1089748
0001558370-19-003605	881524	VIVUS INC	2834	US	CA	CAMPBELL	95008	900 E. HAMILTON AVENUE	SUITE 550	6509345200	US	CA	CAMPBELL	95008	900 E. HAMILTON AVENUE	SUITE 550	US	DE	943136179			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:02:00.0	0	1	vvus-20190331.xml	1	
0001558370-19-003609	1477449	TELADOC HEALTH, INC.	8011	US	NY	PURCHASE	10577	2 MANHATTANVILLE ROAD	SUITE 203	2036352002	US	NY	PURCHASE	10577	2 MANHATTANVILLE ROAD	SUITE 203	US	DE	043705970	TELADOC, INC.	20091123	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:05:00.0	0	1	tdoc-20190331.xml	1	
0001558370-19-003610	879169	INCYTE CORP	8731	US	DE	WILMINGTON	19803	1801 AUGUSTINE CUT-OFF		3024986700	US	DE	WILMINGTON	19803	1801 AUGUSTINE CUT-OFF		US	DE	943136539	INCYTE CORP	20030318	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:06:00.0	0	1	incy-20190331.xml	1	
0001558370-19-003622	23795	CONSOLIDATED TOMOKA LAND CO	6500	US	FL	DAYTONA BEACH	32114	1140 NORTH WILLIAMSON BLVD., STE. 140		386-274-2202	US	FL	DAYTONA BEACH	32120-0809	PO BOX 10809		US	FL	590483700			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:31:00.0	0	1	cto-20190331.xml	1	
0001558370-19-003624	1124140	EXACT SCIENCES CORP	8731	US	WI	MADISON	53719	441 CHARMANY DRIVE		608-284-5700	US	WI	MADISON	53719	441 CHARMANY DRIVE		US	DE	204782291	EXACT CORP	20000919	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:32:00.0	0	1	exas-20190331.xml	1	
0001558370-19-003626	1031316	FRANKLIN STREET PROPERTIES CORP /MA/	6798	US	MA	WAKEFIELD	01880	401 EDGEWATER PLACE	STE 200	7815571300	US	MA	WAKEFIELD	01880	401 EDGEWATER PLACE	STE 200	US	MA	042724223	FRANKLIN STREET PARTNERS LP	20010301	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:33:00.0	0	1	fsp-20190331.xml	1	
0001558370-19-003640	314203	MCEWEN MINING INC.	1040	CA	ON	TORONTO	M5H 1J9	SUITE 2800	150 KING STREET WEST, P.O. BOX 24	647-258-0395	CA	ON	TORONTO	M5H 1J9	SUITE 2800	150 KING STREET WEST, P.O. BOX 24	US	CO	840796160	U S GOLD CORP	19920703	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:47:00.0	0	1	mux-20190331.xml	1	
0001558370-19-003645	1225307	IBM CREDIT LLC	6159	US	NY	ARMONK	10504	1 NORTH CASTLE DRIVE		914-765-6100	US	NY	ARMONK	10504	1 NORTH CASTLE DRIVE		US	DE	222351962			4-NON	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:53:00.0	1	1	ibmc-20190331.xml	1	
0001558370-19-003649	1701114	BLUE APRON HOLDINGS, INC.	5961	US	NY	NEW YORK	10010	40 WEST 23RD STREET		347-719-4312	US	NY	NEW YORK	10010	40 WEST 23RD STREET		US	DE	814777373			4-NON	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:59:00.0	0	1	aprn-20190331.xml	1	
0001558370-19-003651	1473844	CBTX, INC.	6021	US	TX	HOUSTON	77046	9 GREENWAY PLAZA, SUITE 110		(713) 210-7600	US	TX	HOUSTON	77046	9 GREENWAY PLAZA, SUITE 110		US	TX	208339782	CBFH, INC.	20091005	2-ACC	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 17:03:00.0	0	1	cbtx-20190331.xml	1	
0001558370-19-003652	1326089	SUNDANCE ENERGY AUSTRALIA LTD	1311	US	CO	DENVER	80202	633 17TH STREET	SUITE 1950	(303) 543-5700	US	CO	DENVER	80202	633 17TH STREET	SUITE 1950			000000000			4-NON	0	1231	20-F	20181231	2018	FY	20190430	2019-04-30 17:09:00.0	0	1	snde-20181231.xml	1	
0001564590-19-013924	1311370	LAZARD LTD	6282	BM		HAMILTON	HM II	CLARENDON HOUSE	2 CHURCH STREET	(441) 295-1422	BM		HAMILTON	HM II	CLARENDON HOUSE	2 CHURCH STREET	BM		980437848			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-29 21:53:00.0	0	1	laz-10q_20190331_htm.xml	1	
0001564590-19-013925	1326141	LAZARD GROUP LLC	6282	US	NY	NEW YORK	10020	30 ROCKEFELLER PLAZA		(212)632-6000	US	NY	NEW YORK	10020	30 ROCKEFELLER PLAZA		US	DE	510278097	LAZARD LLC	20050504	4-NON	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-29 21:54:00.0	0	1	lzd-10q_20190331_htm.xml	1	
0001564590-19-013972	1722890	TAIWAN LIPOSOME COMPANY, LTD.	2834	TW		TAIPEI CITY	11503	2F, 3 YUANQU STREET	NANGANG DISTRICT	886 2 2655 7377	TW		TAIPEI CITY	11503	2F, 3 YUANQU STREET	NANGANG DISTRICT	TW		000000000			4-NON	0	1231	20-F	20181231	2018	FY	20190430	2019-04-30 07:08:00.0	0	1	tlc-20181231.xml	1	
0001564590-19-013974	1492633	NIELSEN HOLDINGS PLC	7389	US	NY	NEW YORK	10004	85 BROAD STREET		(646) 654-5000	US	NY	NEW YORK	10004	85 BROAD STREET		NL		980662038	NIELSEN N.V.	20140506	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 07:08:00.0	0	1	nlsnnv-20190331.xml	1	
0001564590-19-014051	97476	TEXAS INSTRUMENTS INC	3674	US	TX	DALLAS	75266	P.O. BOX 660199		9729953773	US	TX	DALLAS	75266	12500 TI BLVD	PO BOX 660199	US	DE	750289970			1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 10:52:00.0	0	1	txn-20190331.xml	1	
0001564590-19-014132	1724755	GREENTREE HOSPITALITY GROUP LTD.	7011	CN		SHANGHAI	200335	2451 HONGQIAO ROAD	CHANGNING DISTRICT	86-21-3617-4886	CN		SHANGHAI	200335	2451 HONGQIAO ROAD	CHANGNING DISTRICT	KY		000000000			4-NON	0	1231	20-F	20181231	2018	FY	20190430	2019-04-30 13:25:00.0	0	1	ghg-20181231.xml	1	
0001564590-19-014149	9092	BADGER METER INC	3824	US	WI	MILWAUKEE	53223	4545 WEST BROWN DEER ROAD		4143715702	US	WI	MILWAUKEE	53223	4545 W BROWN DEER RD		US	WI	390143280	BADGER METER MANUFACTURING CO	19710729	1-LAF	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 13:49:00.0	0	1	bmi-20190331.xml	1	
0001564590-19-014269	1668397	MEDPACE HOLDINGS, INC.	8731	US	OH	CINCINNATI	45227	5375 MEDPACE WAY		(513) 579-9911	US	OH	CINCINNATI	45227	5375 MEDPACE WAY		US	DE	320434904			2-ACC	0	1231	10-Q	20190331	2019	Q1	20190430	2019-04-30 16:07:00.0	0	1	medp-10q_20190331_htm.xml	1	
