adsh	cik	name	sic	countryba	stprba	cityba	zipba	bas1	bas2	baph	countryma	stprma	cityma	zipma	mas1	mas2	countryinc	stprinc	ein	former	changed	afs	wksi	fye	form	period	fy	fp	filed	accepted	prevrpt	detail	instance	nciks	aciks
0001445866-19-000932	1490054	APPIPHANY TECHNOLOGIES HOLDINGS CORP	7371	US	UT	SALT LAKE CITY	84111	358 SOUTH 300 EAST		(205) 864-5377	US	UT	SALT LAKE CITY	84111	358 SOUTH 300 EAST				300678378			4-NON	0	0430	10-K	20180430	2018	FY	20190802	2019-08-02 14:51:00.0	0	1	aphd-20180430.xml	1	
0001447599-19-000030	1447599	FITBIT, INC.	3571	US	CA	SAN FRANCISCO	94105	199 FREMONT STREET	14TH FLOOR	415-513-1000	US	CA	SAN FRANCISCO	94105	199 FREMONT STREET	14TH FLOOR			208920744	FITBIT INC	20081009	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:05:00.0	0	1	fitbitq2-201910q_htm.xml	1	
0001447669-19-000017	1447669	TWILIO INC	7372	US	CA	SAN FRANCISCO	94105	375 BEALE ST	SUITE 300	650-270-2199	US	CA	San Francisco	94105	375 BEALE ST	SUITE 300	US	DE	000000000			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-01 20:22:00.0	0	1	twlo-20190630x10q_htm.xml	1	
0001456772-19-000038	1456772	OFFICE PROPERTIES INCOME TRUST	6500	US	MA	NEWTON	02458	C/O THE RMR GROUP	TWO NEWTON PL., 255 WASH. ST., STE. 300	(617) 219-1440	US	MA	NEWTON	02458	C/O THE RMR GROUP	TWO NEWTON PL., 255 WASH. ST., STE. 300	US	MD	264273474	GOVERNMENT PROPERTIES INCOME TRUST	20161006	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 15:38:00.0	0	1	opi06301910qdocument_htm.xml	1	
0001463172-19-000314	1463172	ZENDESK, INC.	7374	US	CA	SAN FRANCISCO	94103	1019 MARKET STREET		(415) 418-7506	US	CA	SAN FRANCISCO	94103	1019 MARKET STREET		US	DE	000000000			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-01 17:37:00.0	0	1	zen10-qq22019_htm.xml	1	
0001470099-19-000018	1470099	MOBILEIRON, INC.	7372	US	CA	MOUNTAIN VIEW	94043	490 EAST MIDDLEFIELD ROAD		650-919-8100	US	CA	MOUNTAIN VIEW	94043	490 EAST MIDDLEFIELD ROAD		US	DE	260866846	MOBILE IRON, INC.	20110603	2-ACC	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:11:00.0	0	1	mobl-20190630.xml	1	
0001477932-19-004486	860543	JACKSAM CORP	4833	US	CA	RANCHO SANTA MARGARITA	92688	30191 AVENIDA DE LAS BANDERAS STE B		800-605-3580	US	CA	RANCHO SANTA MARGARITA	92688	30191 AVENIDA DE LAS BANDERAS STE B		US	NV	621407521	CHINA GRAND RESORTS, INC.	20091224	4-NON	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 17:30:00.0	0	1	jksm-20190630.xml	1	
0001482512-19-000116	1482512	HUDSON PACIFIC PROPERTIES, INC.	6500	US	CA	LOS ANGELES	90025	11601 WILSHIRE BLVD.	SUITE 1600	(310) 445-5700	US	CA	LOS ANGELES	90025	11601 WILSHIRE BLVD.	SUITE 1600	US	MD	271430478			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-01 17:38:00.0	0	1	hpp-20190630_htm.xml	2	1496264
0001489393-19-000045	1489393	LYONDELLBASELL INDUSTRIES N.V.	2860	US	TX	HOUSTON	77010	1221 MCKINNEY ST	SUITE 700	713-309-7603	US	TX	HOUSTON	77010	1221 MCKINNEY ST	SUITE 700	NL		980646235			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 13:38:00.0	0	1	a2019q210-qdocument_htm.xml	1	
0001493152-19-011533	1172631	SUNWORKS, INC.	3661	US	CA	ROSEVILLE	95678	1030 WINDING CREEK ROAD	SUITE 100	(916) 409-6900	US	CA	ROSEVILLE	95678	1030 WINDING CREEK ROAD	SUITE 100	US	DE	010592299	SOLAR3D, INC.	20101006	4-NON	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 08:07:00.0	0	1	sunw-20190630.xml	1	
0001493152-19-011550	1586495	BLOW & DRIVE INTERLOCK CORP	3714	US	CA	BEVERLY HILLS	90211	137 SOUTH ROBERTSON BOULEVARD	SUITE 129	818-299-0653	US	CA	BEVERLY HILLS	90211	137 SOUTH ROBERTSON BOULEVARD	SUITE 129	US	DE	463590850	JAM RUN ACQUISITION CORP	20130911	4-NON	0	1231	10-Q	20190331	2019	Q1	20190802	2019-08-02 15:53:00.0	0	1	bdic-20190331.xml	1	
0001500217-19-000072	1500217	AMERICAN ASSETS TRUST, INC.	6798	US	CA	SAN DIEGO	92130	11455 EL CAMINO REAL	SUITE 200	(858) 350-2600	US	CA	SAN DIEGO	92130	11455 EL CAMINO REAL	SUITE 200	US	MD	000000000			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 15:57:00.0	0	1	a2q1910q-doc_htm.xml	2	1509570
0001500435-19-000046	1500435	GOPRO, INC.	3861	US	CA	SAN MATEO	94402	3000 CLEARVIEW WAY		650-332-7600	US	CA	SAN MATEO	94402	3000 CLEARVIEW WAY		US	DE	770629474	WOODMAN LABS, INC.	20100901	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 17:21:00.0	0	1	gpro2019-06x3010xq_htm.xml	1	
0001501364-19-000105	1501364	UNITED FINANCIAL BANCORP, INC.	6036	US	CT	HARTFORD	06103	225 ASYLUM STREET		860-291-3600	US	CT	HARTFORD	06103	225 ASYLUM STREET				273577029	ROCKVILLE FINANCIAL, INC. /CT/	20110303	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:14:00.0	0	1	ubnk2019063010-q_htm.xml	1	
0001514416-19-000047	1514416	BANDWIDTH INC.	7372	US	NC	RALEIGH	27606	900 MAIN CAMPUS DRIVE		919-439-4171	US	NC	RALEIGH	27606	900 MAIN CAMPUS DRIVE		US	DE	000000000	BANDWIDTH.COM, INC.	20110303	4-NON	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 08:06:00.0	0	1	band-20190630_htm.xml	1	
0001520006-19-000115	1520006	MATADOR RESOURCES CO	1311	US	TX	DALLAS	75240	5400 LBJ FREEWAY	SUITE 1500	9723715200	US	TX	DALLAS	75240	5400 LBJ FREEWAY	SUITE 1500	US	TX	274662601	MATADOR HOLDCO, INC.	20110505	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:18:00.0	0	1	a20190630mtdr10q_htm.xml	1	
0001530950-19-000174	1530950	POST HOLDINGS, INC.	2040	US	MO	ST. LOUIS	63144	2503 S. HANLEY ROAD		314-644-7600	US	MO	ST. LOUIS	63144	2503 S. HANLEY ROAD		US	MO	453355106			1-LAF	0	0930	10-Q	20190630	2019	Q3	20190802	2019-08-02 11:36:00.0	0	1	post-63019x10xq_htm.xml	1	
0001545654-19-000034	1545654	ALEXANDER & BALDWIN, INC.	6798	US	HI	HONOLULU	96801	822 BISHOP STREET, P.O. BOX 3440		(808) 525-6611	US	HI	HONOLULU	96801	822 BISHOP STREET, P.O. BOX 3440		US	HI	454849780	A & B II, INC.	20120502	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-01 19:07:00.0	0	1	a2019q210-qdoc_htm.xml	1	
0001546417-19-000084	1546417	BLOOMIN' BRANDS, INC.	5812	US	FL	TAMPA	33607	2202 NORTH WEST SHORE BOULEVARD	SUITE 500	813-282-1225	US	FL	TAMPA	33607	2202 NORTH WEST SHORE BOULEVARD	SUITE 500	US	FL	208023465			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:09:00.0	0	1	blmn-6301910q_htm.xml	1	
0001552800-19-000022	1552800	TILE SHOP HOLDINGS, INC.	5700	US	MN	PLYMOUTH	55441	14000 CARLSON PARKWAY		763-852-2950	US	MN	PLYMOUTH	55441	14000 CARLSON PARKWAY		US	DE	455538095			2-ACC	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 14:29:00.0	0	1	tts-20190630.xml	1	
0001553023-19-000131	1553023	CYRUSONE INC.	6798	US	TX	DALLAS	75201	2101 CEDAR SPRINGS ROAD	SUITE 900	(972) 350-0060	US	TX	DALLAS	75201	2101 CEDAR SPRINGS ROAD	SUITE 900	US	MD	000000000			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-01 17:42:00.0	0	1	cone-20190630x10q_htm.xml	1	
0001553350-19-000758	1601280	MEDIXALL GROUP, INC.	4011	US	FL	FT LAUDERDALE	33308	2929 EAST COMMERCIAL BLVD	PH-D	954-440-4678	US	FL	FT LAUDERDALE	33308	2929 EAST COMMERCIAL BLVD	PH-D	US	NV	330864127	CONTINENTAL RAIL CORP	20140227	4-NON	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:13:00.0	0	1	mdxl-20190630.xml	1	
0001558370-19-006861	1699136	CACTUS, INC.	3533	US	TX	HOUSTON	77024	920 MEMORIAL CITY WAY	SUITE 300	713-626-8800	US	TX	HOUSTON	77024	920 MEMORIAL CITY WAY	SUITE 300			352586106			4-NON	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-01 20:50:00.0	0	1	whd-20190630.xml	1	
0001558370-19-006878	1701051	WIDEOPENWEST, INC.	4841	US	CO	ENGLEWOOD	80111	7887 EAST BELLEVIEW AVENUE, SUITE 1000		7204793500	US	CO	ENGLEWOOD	80111	7887 EAST BELLEVIEW AVENUE, SUITE 1000		US	DE	000000000			2-ACC	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 07:06:00.0	0	1	wow-20190630.xml	1	
0001558370-19-006886	1374310	CBOE GLOBAL MARKETS, INC.	6200	US	IL	CHICAGO	60605	400 SOUTH LASALLE		312 786 7200	US	IL	CHICAGO	60605	400 SOUTH LASALLE		US	DE	205446972	CBOE HOLDINGS, INC.	20060831	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 09:32:00.0	0	1	cboe-20190630x10q_htm.xml	1	
0001558370-19-006902	51143	INTERNATIONAL BUSINESS MACHINES CORP	3570	US	NY	ARMONK	10504	1 NEW ORCHARD ROAD		9144991900	US	NY	ARMONK	10504	1 NEW ORCHARD RD		US	NY	130871985			1-LAF	0	1231	8-K	20190731			20190802	2019-08-02 11:04:00.0	1	0	ibm-20190802x8k_htm.xml	1	
0001558370-19-006904	1052100	WADDELL & REED FINANCIAL INC	6211	US	KS	OVERLAND PARK	66202-4200	6300 LAMAR AVE		9132362000	US	KS	SHAWNEE MISSION	66201-9217	PO BOX 29217		US	DE	510261715			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 11:13:00.0	0	1	wdr-20190630x10q_htm.xml	1	
0001558370-19-006910	1289460	TEXAS ROADHOUSE, INC.	5812	US	KY	LOUISVILLE	40205	6040 DUTCHMANS LANE		5024269984	US	KY	LOUISVILLE	40205	6040 DUTCHMANS LANE		US	DE	000000000			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 11:42:00.0	0	1	txrh-20190625x10q_htm.xml	1	
0001558370-19-006914	51143	INTERNATIONAL BUSINESS MACHINES CORP	3570	US	NY	ARMONK	10504	1 NEW ORCHARD ROAD		9144991900	US	NY	ARMONK	10504	1 NEW ORCHARD RD		US	NY	130871985			1-LAF	0	1231	8-K	20190731			20190802	2019-08-02 12:02:00.0	1	0	ibm-20190802x8k_htm.xml	1	
0001558370-19-006916	1466301	CLOVIS ONCOLOGY, INC.	2834	US	CO	BOULDER	80301	5500 FLATIRON PARKWAY	SUITE 100	(303) 625-5000	US	CO	BOULDER	80301	5500 FLATIRON PARKWAY	SUITE 100	US	DE	900475355			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 12:10:00.0	0	1	clvs-20190630x10q_htm.xml	1	
0001558370-19-006921	764038	SOUTH STATE CORP	6022	US	SC	COLUMBIA	29201	520 GERVAIS STREET		803-231-3452	US	SC	COLUMBIA	29201	P O BOX 1030		US	SC	570799315	FIRST FINANCIAL HOLDINGS, INC.	20130729	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 13:19:00.0	0	1	ssb-20190630x10q_htm.xml	1	
0001558370-19-006925	9389	BALL CORP	3411	US	CO	BROOMFIELD	80021-2510	10 LONGS PEAK DRIVE		3034695511	US	CO	BROOMFIELD	80038-5000	PO BOX 5000		US	IN	350160610	BALL CORP	19920703	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 13:41:00.0	0	1	bll-20190630x10q_htm.xml	1	
0001558370-19-006926	1538990	STORE CAPITAL CORP	6798	US	AZ	SCOTTSDALE	85255	8377 EAST HARTFORD DRIVE	SUITE 100	(480) 256-1100	US	AZ	SCOTTSDALE	85255	8377 EAST HARTFORD DRIVE	SUITE 100	US	MD	452280254			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 13:44:00.0	0	1	stor-20190630x10q_htm.xml	1	
0001558370-19-006930	1046257	INGREDION INC	2040	US	IL	WESTCHESTER	60154	5 WESTBROOK CORPORATE CENTER		7085512600	US	IL	WESTCHESTER	60154	INGREDION INCORPORATED	5 WESTBROOK CORPORATE CENTER	US	DE	223514823	CORN PRODUCTS INTERNATIONAL INC	19970917	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 13:54:00.0	0	1	ingr-20190630x10q_htm.xml	1	
0001558370-19-006936	1304421	CONSOLIDATED COMMUNICATIONS HOLDINGS, INC.	4813	US	IL	MATTOON	61938	121 SOUTH 17TH STREET		(217) 235-3311	US	IL	MATTOON	61938	121 SOUTH 17TH STREET		US	DE	020636095	CONSOLIDATED COMMUNICATIONS ILLINOIS HOLDINGS, INC.	20040927	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 14:47:00.0	0	1	cnsl-20190630x10q_htm.xml	1	
0001558370-19-006938	1581091	RE/MAX HOLDINGS, INC.	6531	US	CO	DENVER	80237	5075 SOUTH SYRACUSE STREET		(303)770-5531	US	CO	DENVER	80237	5075 SOUTH SYRACUSE STREET		US	CO	800937145			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 15:03:00.0	0	1	rmax-20190630x10q_htm.xml	1	
0001558370-19-006948	910329	MEDIFAST INC	2090	US	MD	OWINGS MILLS	21117	11445 CRONHILL DRIVE		7327640619	US	MD	OWINGS MILLS	21117	11445 CRONHILL DRIVE		US	DE	133714405	HEALTHRITE INC	19951120	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:02:00.0	0	1	med-20190630x10q_htm.xml	1	
0001558370-19-006950	82020	UNITED STATES LIME & MINERALS INC	1400	US	TX	DALLAS	75240	5429 LBJ FREEWAY	SUITE 230	972-991-8400	US	TX	DALLAS	75240	5429 LBJ FREEWAY	SUITE 230	US	TX	750789226	SCOTTISH HERITABLE INC	19920703	2-ACC	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:03:00.0	0	1	uslm-20190630.xml	1	
0001558370-19-006951	1552493	CNH INDUSTRIAL CAPITAL LLC	6159	US	WI	RACINE	53406	5729 WASHINGTON AVENUE		262.636.6011	US	WI	RACINE	53406	5729 WASHINGTON AVENUE		US	DE	391937630	CNH CAPITAL LLC	20120619	4-NON	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:04:00.0	0	1	cnhc-20190630.xml	1	
0001558370-19-006952	1610250	BOOT BARN HOLDINGS, INC.	5661	US	CA	IRVINE	92618	15345 BARRANCA PARKWAY		949-453-4400	US	CA	IRVINE	92618	15345 BARRANCA PARKWAY		US	DE	900776290			1-LAF	0	0331	10-Q	20190630	2020	Q1	20190802	2019-08-02 16:05:00.0	0	1	boot-20190629x10q_htm.xml	1	
0001558370-19-006953	1370450	WILLDAN GROUP, INC.	8711	US	CA	ANAHEIM	92806	2401 EAST KATELLA AVENUE, SUITE 300		800-424-9144	US	CA	ANAHEIM	92806	2401 EAST KATELLA AVENUE, SUITE 300		US	DE	141951112			2-ACC	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:07:00.0	0	1	wldn-20190628.xml	1	
0001558370-19-006959	927355	TESSCO TECHNOLOGIES INC	5065	US	MD	HUNT VALLEY	21031	11126 MCCORMICK ROAD		4102291000	US	MD	HUNT VALLEY	2121031	11126 MCCORMICK ROAD		US	DE	520729657			2-ACC	0	0331	10-Q	20190630	2020	Q1	20190802	2019-08-02 16:41:00.0	0	1	tess-20190630.xml	1	
0001558370-19-006962	933974	BROOKS AUTOMATION, INC.	3559	US	MA	CHELMSFORD	01824	15 ELIZABETH DRIVE		(978) 262-2400	US	MA	CHELMSFORD	01824	15 ELIZABETH DRIVE		US	DE	043040660	BROOKS AUTOMATION INC	20030228	1-LAF	0	0930	10-Q	20190630	2019	Q3	20190802	2019-08-02 16:49:00.0	0	1	brks-20190630x10q_htm.xml	1	
0001558370-19-006968	1577368	QTS REALTY TRUST, INC.	6798	US	KS	OVERLAND PARK	66213	12851 FOSTER STREET, SUITE 205		913-814-9988	US	KS	OVERLAND PARK	66213	12851 FOSTER STREET, SUITE 205		US	DE	462809094			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:59:00.0	0	1	qts-20190630x10q_htm.xml	2	1561164
0001558370-19-006974	1375205	UR-ENERGY INC	1040	US	CO	LITTLETON	80127	SUITE 200	10758 W. CENTENNIAL ROAD	720-981-4588	US	CO	LITTLETON	80127	SUITE 200	10758 W. CENTENNIAL ROAD	CA		000000000			2-ACC	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 17:11:00.0	0	1	urg-20190630.xml	1	
0001559865-19-000071	1559865	EVERTEC, INC.	7374	PR		RIO PIEDRAS	00926	CUPEY CENTER BUILDING	ROAD 176, KM 1.3	(787) 759-9999	PR		SAN JUAN	00936-4527	PO BOX 364527		PR		660783622			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:05:00.0	0	1	evertec10q06302019_htm.xml	1	
0001561894-19-000096	1561894	HANNON ARMSTRONG SUSTAINABLE INFRASTRUCTURE CAPITAL, INC.	6798	US	MD	ANNAPOLIS	21401	1906 TOWNE CENTRE BLVD, SUITE 370		(410) 571-9860	US	MD	ANNAPOLIS	21401	1906 TOWNE CENTRE BLVD, SUITE 370		US	MD	461347456			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:29:00.0	0	1	hasi-063019x10q_htm.xml	1	
0001562401-19-000123	1562401	AMERICAN HOMES 4 RENT	6798	US	CA	AGOURA HILLS	91301	30601 WEST AGOURA ROAD	SUITE 200	(805) 413-5300	US	CA	AGOURA HILLS	91301	30601 WEST AGOURA ROAD	SUITE 200	US	MD	461229660			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 15:15:00.0	0	1	amh06301910q_htm.xml	2	1716558
0001564590-19-028087	1515673	ULTRAGENYX PHARMACEUTICAL INC.	2834	US	CA	NOVATO	94949	60 LEVERONI COURT		415-483-8800	US	CA	NOVATO	94949	60 LEVERONI COURT		US	DE	272546083			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-01 18:47:00.0	0	1	rare-10q_20190630_htm.xml	1	
0001564590-19-028093	1145986	ASPEN AEROGELS INC	5030	US	MA	NORTHBOROUGH	01532	30 FORBES ROAD	BUILDING B	5086911111	US	MA	NORTHBOROUGH	01532	30 FORBES ROAD	BUILDING B			043559972			2-ACC	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-01 19:01:00.0	0	1	aspn-20190630.xml	1	
0001564590-19-028119	1362004	ICF INTERNATIONAL, INC.	8742	US	VA	FAIRFAX	22031	9300 LEE HIGHWAY		(703) 934-3000	US	VA	FAIRFAX	22031	9300 LEE HIGHWAY		US	DE	223661438			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 06:02:00.0	0	1	icfi-10q_20190630_htm.xml	1	
0001564590-19-028136	1464423	PENNYMAC MORTGAGE INVESTMENT TRUST	6798	US	CA	WESTLAKE VILLAGE	91361	3043 TOWNSGATE ROAD		(818) 224-7442	US	CA	WESTLAKE VILLAGE	91361	3043 TOWNSGATE ROAD		US	MD	270186273			1-LAF	0	1231	8-K	20190731			20190802	2019-08-02 06:46:00.0	0	0	pmt-8k_20190801_htm.xml	1	
0001564590-19-028139	1674862	ASHLAND GLOBAL HOLDINGS INC	5160	US	KY	COVINGTON	41011	50 E RIVERCENTER BLVD		859-815-3333	US	KY	COVINGTON	41011	50 E RIVERCENTER BLVD		US	DE	812587835			1-LAF	0	0930	8-K	20190731			20190802	2019-08-02 07:00:00.0	0	0	ash-8k_20190730_htm.xml	1	
0001564590-19-028141	1385280	CINEMARK HOLDINGS, INC.	7830	US	TX	PLANO	75093	3900 DALLAS PARKWAY	SUITE 500	(972) 665-1000	US	TX	PLANO	75093	3900 DALLAS PARKWAY	SUITE 500	US	DE	205490327			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 07:06:00.0	0	1	cnk-10q_20190630_htm.xml	1	
0001564590-19-028157	1059142	AMERICA FIRST MULTIFAMILY INVESTORS, L.P.	6199	US	NE	OMAHA	68102	1004 FARNAM ST	STE 400	(402) 444-1630	US	NE	OMAHA	68102	1004 FARNAM ST	STE 400	US	DE	470810385	AMERICA FIRST TAX EXEMPT INVESTORS LP	19980403	2-ACC	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 08:33:00.0	0	1	atax-20190630.xml	1	
0001564590-19-028159	944148	CBIZ, INC.	7389	US	OH	CLEVELAND	44131	6050 OAK TREE BOULEVARD, SOUTH	SUITE 500	2164479000	US	OH	CLEVELAND	44131	6050 OAK TREE BOULEVARD, SOUTH	SUITE 500	US	DE	222769024	CENTURY BUSINESS SERVICES INC	19980218	1-LAF	0	1231	8-K	20190731			20190802	2019-08-02 09:01:00.0	0	0	cbz-8k_20190731_htm.xml	1	
0001564590-19-028172	75677	PACKAGING CORP OF AMERICA	2650	US	IL	LAKE FOREST	60045	1955 W FIELD CT		8474823000	US	IL	LAKE FOREST	60045	1955 W FIELD CT				364277050			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 10:08:00.0	0	1	pkg-10q_20190630_htm.xml	1	
0001564590-19-028173	944148	CBIZ, INC.	7389	US	OH	CLEVELAND	44131	6050 OAK TREE BOULEVARD, SOUTH	SUITE 500	2164479000	US	OH	CLEVELAND	44131	6050 OAK TREE BOULEVARD, SOUTH	SUITE 500	US	DE	222769024	CENTURY BUSINESS SERVICES INC	19980218	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 10:09:00.0	0	1	cbz-10q_20190630_htm.xml	1	
0001564590-19-028200	1599617	NOW INC.	3533	US	TX	HOUSTON	77041	7402 NORTH ELDRIDGE PARKWAY		281-823-4700	US	TX	HOUSTON	77041	7402 NORTH ELDRIDGE PARKWAY		US	DE	464191184			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 11:29:00.0	0	1	dnow-10q_20190630_htm.xml	1	
0001564590-19-028246	834071	TOYOTA MOTOR CREDIT CORP	6141	US	TX	PLANO	75024	6565 HEADQUARTERS DRIVE, W2-3D		(469) 486-9013	US	TX	PLANO	75024	6565 HEADQUARTERS DRIVE, W2-3D		US	CA	953775816			4-NON	0	0331	10-Q	20190630	2020	Q1	20190802	2019-08-02 12:41:00.0	0	1	tmcc-20190630.xml	1	
0001564590-19-028271	760498	BANCFIRST CORP /OK/	6021	US	OK	OKLAHOMA CITY	73102-8401	101 N BROADWAY STE 200		4052701000	US	OK	OKLAHOMA CITY	73102-8401	101 NORTH BROADWAY	STE 200	US	OK	731221379	UNITED COMMUNITY CORP	19890401	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 13:50:00.0	0	1	banf-10q_20190630_htm.xml	1	
0001564590-19-028273	1083643	FAUQUIER BANKSHARES, INC.	6022	US	VA	WARRENTON	20186	10 COURTHOUSE		(540) 347-6751	US	VA	WARRENTON	20186	10 COURTHOUSE SQUARE		US	VA	541288193	FAUQUIER BANKSHARES INC	19990408	2-ACC	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 13:54:00.0	0	1	fbss-20190630.xml	1	
0001564590-19-028274	1316835	BUILDERS FIRSTSOURCE, INC.	5211	US	TX	DALLAS	75201	2001 BRYAN STREET, SUITE 1600		(214) 880-3500	US	TX	DALLAS	75201	2001 BRYAN STREET, SUITE 1600		US	DE	522084569			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 13:54:00.0	0	1	bldr-10q_20190630_htm.xml	1	
0001564590-19-028275	1324272	RUTHS HOSPITALITY GROUP, INC.	5812	US	FL	WINTER PARK	32789	1030 W. CANTON AVENUE	SUITE 100	(407) 333-7440	US	FL	WINTER PARK	32789	1030 W. CANTON AVENUE	SUITE 100	US	DE	721060618	RUTHS CHRIS STEAK HOUSE, INC.	20050419	1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 13:56:00.0	0	1	ruth-10q_20190630_htm.xml	1	
0001564590-19-028287	91882	DOMINION ENERGY SOUTH CAROLINA, INC.	4931	US	SC	CAYCE	29033	100 SCANA PARKWAY	MAIL CODE B123	803-217-9000	US	SC	CAYCE	29033	220 OPERATION WAY	MAIL CODE B123	US	SC	570248695	SOUTH CAROLINA ELECTRIC & GAS CO	19920703	4-NON	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 14:13:00.0	0	1	ck91882-10q_20190630_htm.xml	1	
0001564590-19-028299	1082038	DURECT CORP	2834	US	CA	CUPERTINO	95014	10260 BUBB RD		4087771417	US	CA	CUPERTINO	95014	10260 BUBB ROAD		US	DE	943297098			2-ACC	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 14:32:00.0	0	1	drrx-20190630.xml	1	
0001564590-19-028323	77281	PENNSYLVANIA REAL ESTATE INVESTMENT TRUST	6798	US	PA	PHILADELPHIA	19102	THE BELLEVUE	200 S BROAD STREET	2158750426	US	PA	PHILADELPHIA	19102	THE BELLEVUE	200 S BROAD STREET	US	PA	236216339			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 15:11:00.0	0	1	pei-10q_20190630_htm.xml	1	
0001564590-19-028325	1005284	UNIVERSAL DISPLAY CORP PA	3670	US	NJ	EWING	08618	375 PHILLIPS BOULEVARD		6096710980	US	NJ	EWING	08618	375 PHILLIPS BOULEVARD	375 PHILLIPS BOULEVARD	US	PA	232372688			1-LAF	0	1231	8-K	20190731			20190802	2019-08-02 15:16:00.0	0	0	oled-8k_20190801_htm.xml	1	
0001564590-19-028358	1018979	AMERISAFE INC	6331	US	LA	DERIDDER	70634	2301 HIGHWAY 190 WEST		337-463-9052	US	LA	DERIDDER	70634	2301 HIGHWAY 190 WEST		US	TX	752069407			1-LAF	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:02:00.0	0	1	amsf-10q_20190630_htm.xml	1	
0001564590-19-028359	1372020	GREAT LAKES DREDGE & DOCK CORP	1600	US	IL	OAK BROOK	60523	2122 YORK ROAD		630-574-3000	US	IL	OAK BROOK	60523	2122 YORK ROAD		US	DE	205336063	GREAT LAKES DREDGE & DOCK HOLDINGS CORP.	20060808	2-ACC	0	1231	10-Q	20190630	2019	Q2	20190802	2019-08-02 16:02:00.0	0	1	gldd-20190630.xml	1	
